MemberID,COUNT_TEMP,SEX,AGE,MARITAL_STATUS,CITY,DISTRICT,EDUCATION,ANNU_INCOME,PRIVATE_VEHICLE,COMMUTE,CHILDREN,DATE,MCC_CAT,AMOUNT,CARD_TYPE,PAYBY,MOBILE_PAYMENT,QUANTITY,AD_EXPO,AD_CLICK,AD_TIME
561,61,女,44,1,台北市,文山區,大學,340000,0,1,0,6/7/2017,服飾用品,2087, ,貨到付款, ,1,0, , 
561,61,女,44,1,台北市,文山區,大學,340000,0,1,0,6/7/2017,服飾用品,2440,商務卡,信用卡,0,3,1,1,15
561,61,女,44,1,台北市,文山區,大學,340000,0,1,0,6/7/2017,教育娛樂,2791, ,貨到付款, ,1,0, , 
517,11,男,38,1,台北市,內湖區,大學,340000,1,1,1,6/7/2017,美妝保健,1355,玉璽卡,信用卡,0,1,0, , 
505,48,女,37,1,新北市,汐止區,其他,110000,0,1,1,6/7/2017,服飾用品,1376,簽帳金融卡,信用卡,1,1,0, , 
505,48,女,37,1,新北市,汐止區,其他,110000,0,1,1,6/7/2017,服飾用品,964,簽帳金融卡,信用卡,0,1,0, , 
78,22,男,31,0,新北市,淡水區,碩士以上,340000,1,1, ,6/7/2017,電器用品,4252, ,ATM轉帳, ,1,0, , 
78,22,男,31,0,新北市,淡水區,碩士以上,340000,1,1, ,6/7/2017,電器用品,4128, ,ATM轉帳, ,1,0, , 
78,22,男,31,0,新北市,淡水區,碩士以上,340000,1,1, ,6/7/2017,電器用品,4024, ,貨到付款, ,1,1,0, 
78,22,男,31,0,新北市,淡水區,碩士以上,340000,1,1, ,6/7/2017,電器用品,6431,玉璽卡,信用卡,1,1,1,0, 
487,54,女,35,0,新北市,三重區,大學,430000,0,1, ,6/7/2017,服飾用品,4116,玉璽卡,信用卡,1,2,0, , 
487,54,女,35,0,新北市,三重區,大學,430000,0,1, ,6/7/2017,美妝保健,4170,簽帳金融卡,信用卡,0,1,0, , 
270,77,女,41,0,台中市,清水區,其他,300000,1,1, ,6/7/2017,美妝保健,560,玉璽卡,信用卡,0,1,0, , 
487,54,女,35,0,新北市,三重區,大學,430000,0,1, ,6/7/2017,服飾用品,930, ,貨到付款, ,1,1,1,15
270,77,女,41,0,台中市,清水區,其他,300000,1,1, ,6/7/2017,美妝保健,1954,汽車卡,信用卡,0,2,1,1,11
265,15,男,38,1,新北市,中和區,高中(職),300000,0,1,2,6/7/2017,電器用品,5146, ,ATM轉帳, ,6,0, , 
265,15,男,38,1,新北市,中和區,高中(職),300000,0,1,2,6/7/2017,電器用品,7412,玉璽卡,信用卡,0,3,0, , 
238,28,女,41,1,台北市,中山區,碩士以上,580000,0,1,0,6/7/2017,美妝保健,1282,玉璽卡,信用卡,0,2,0, , 
979,22,女,49,1,台南市,安平區,其他,320000,1,1,2,6/7/2017,美妝保健,1236,玉璽卡,信用卡,0,1,0, , 
979,22,女,49,1,台南市,安平區,其他,320000,1,1,2,6/7/2017,美妝保健,606, ,貨到付款, ,1,0, , 
233,95,男,43,0,台北市,信義區,大學,440000,0,1, ,6/7/2017,服飾用品,3156, ,貨到付款, ,2,1,0, 
233,95,男,43,0,台北市,信義區,大學,440000,0,1, ,6/7/2017,服飾用品,4266,小資卡,信用卡,0,1,1,0, 
931,13,男,35,0,新北市,中和區,其他,607692,0,1, ,6/7/2017,電器用品,6415,小資卡,信用卡,0,1,1,0, 
931,13,男,35,0,新北市,中和區,其他,607692,0,1, ,6/7/2017,美妝保健,852, ,ATM轉帳, ,1,1,0, 
925,15,男,39,0,高雄市,前鎮區,大學,500000,1,1, ,6/7/2017,美妝保健,2128,小資卡,信用卡,1,1,1,0, 
914,36,女,36,0,彰化縣,田尾鄉,其他,389167,0,1, ,6/7/2017,美妝保健,936, ,貨到付款, ,2,0, , 
914,36,女,36,0,彰化縣,田尾鄉,其他,389167,0,1, ,6/7/2017,服飾用品,1994,簽帳金融卡,信用卡,0,2,0, , 
914,36,女,36,0,彰化縣,田尾鄉,其他,389167,0,1, ,6/7/2017,美妝保健,1335,簽帳金融卡,信用卡,0,1,1,0, 
914,36,女,36,0,彰化縣,田尾鄉,其他,389167,0,1, ,6/7/2017,美妝保健,1555,簽帳金融卡,信用卡,0,6,1,0, 
853,127,男,33,1,台北市,文山區,碩士以上,740000,0,1,2,6/7/2017,電器用品,3812,玉璽卡,信用卡,1,1,1,0, 
853,127,男,33,1,台北市,文山區,碩士以上,740000,0,1,2,6/7/2017,電器用品,4847, ,貨到付款, ,1,1,0, 
388,113,男,49,1,台北市,南港區,其他,630531,1,1,1,6/8/2017,食品飲料,2354,汽車卡,信用卡,0,1,1,0, 
388,113,男,49,1,台北市,南港區,其他,630531,1,1,1,6/8/2017,電器用品,4310,玉璽卡,信用卡,0,3,0, , 
48,25,女,33,1,高雄市,苓雅區,其他,601200,0,1,2,6/8/2017,美妝保健,1942,簽帳金融卡,信用卡,0,1,1,1,12
388,113,男,49,1,台北市,南港區,其他,630531,1,1,1,6/8/2017,電器用品,4154, ,ATM轉帳, ,1,0, , 
48,25,女,33,1,高雄市,苓雅區,其他,601200,0,1,2,6/8/2017,美妝保健,3109,簽帳金融卡,信用卡,1,2,1,1,7
388,113,男,49,1,台北市,南港區,其他,630531,1,1,1,6/8/2017,電器用品,3958,商務卡,信用卡,0,4,0, , 
388,113,男,49,1,台北市,南港區,其他,630531,1,1,1,6/8/2017,食品飲料,2094,汽車卡,信用卡,1,2,0, , 
48,25,女,33,1,高雄市,苓雅區,其他,601200,0,1,2,6/8/2017,美妝保健,1839, ,貨到付款, ,1,0, , 
190,16,男,31,1,高雄市,苓雅區,專科,547500,1,1,3,6/8/2017,電器用品,3653,玉璽卡,信用卡,1,8,0, , 
190,16,男,31,1,高雄市,苓雅區,專科,547500,1,1,3,6/8/2017,美妝保健,1642,簽帳金融卡,信用卡,0,1,0, , 
190,16,男,31,1,高雄市,苓雅區,專科,547500,1,1,3,6/8/2017,美妝保健,1952,小資卡,信用卡,0,2,0, , 
377,51,女,32,1,新北市,八里區,其他,670980,0,1,3,6/8/2017,服飾用品,1663,玉璽卡,信用卡,0,2,1,1,13
189,19,女,43,0,新北市,淡水區,大學,860000,0,1, ,6/8/2017,美妝保健,1501,玉璽卡,信用卡,0,1,0, , 
377,51,女,32,1,新北市,八里區,其他,670980,0,1,3,6/8/2017,美妝保健,2195,玉璽卡,信用卡,1,2,1,1,16
47,35,男,40,1,台中市,中區,其他,460000,1,0,1,6/8/2017,美妝保健,1665, ,ATM轉帳, ,1,1,0, 
768,2,男,50,0,新北市,新店區,專科,470000,1,0, ,6/8/2017,電器用品,4339, ,ATM轉帳, ,2,0, , 
374,77,女,43,0,台南市,安平區,大學,350000,1,1, ,6/8/2017,美妝保健,1169,商務卡,信用卡,0,3,0, , 
374,77,女,43,0,台南市,安平區,大學,350000,1,1, ,6/8/2017,美妝保健,1211,玉璽卡,信用卡,0,1,0, , 
98,2,女,53,1,嘉義市,嘉義市,其他,495000,0,1,1,6/8/2017,生活百貨,1096, ,貨到付款, ,1,0, , 
98,2,女,53,1,嘉義市,嘉義市,其他,495000,0,1,1,6/8/2017,電器用品,2981,簽帳金融卡,信用卡,0,2,0, , 
374,77,女,43,0,台南市,安平區,大學,350000,1,1, ,6/8/2017,服飾用品,2227,商務卡,信用卡,1,2,0, , 
337,103,女,42,0,台北市,中山區,大學,440000,0,0, ,6/8/2017,電器用品,4020,簽帳金融卡,信用卡,0,5,0, , 
644,25,女,36,0,高雄市,燕巢區,其他,605600,1,1, ,6/8/2017,美妝保健,2594, ,貨到付款, ,1,0, , 
644,25,女,36,0,高雄市,燕巢區,其他,605600,1,1, ,6/8/2017,美妝保健,1427,簽帳金融卡,信用卡,1,1,1,1,8
644,25,女,36,0,高雄市,燕巢區,其他,605600,1,1, ,6/8/2017,美妝保健,1747,簽帳金融卡,信用卡,0,2,1,1,11
9,12,女,41,1,台中市,太平區,高中(職),440000,0,1,2,6/8/2017,美妝保健,938,簽帳金融卡,信用卡,0,1,0, , 
9,12,女,41,1,台中市,太平區,高中(職),440000,0,1,2,6/8/2017,美妝保健,1227,簽帳金融卡,信用卡,0,1,1,1,16
608,119,女,39,1,新北市,中和區,其他,620000,1,1,0,6/8/2017,美妝保健,7253,簽帳金融卡,信用卡,0,1,0, , 
608,119,女,39,1,新北市,中和區,其他,620000,1,1,0,6/8/2017,電器用品,6930,簽帳金融卡,信用卡,0,1,1,0, 
9,12,女,41,1,台中市,太平區,高中(職),440000,0,1,2,6/8/2017,美妝保健,1082, ,貨到付款, ,1,0, , 
303,10,女,45,1,屏東縣,恆春鎮,碩士以上,450000,0,1,1,6/8/2017,美妝保健,3184,簽帳金融卡,信用卡,0,1,0, , 
303,10,女,45,1,屏東縣,恆春鎮,碩士以上,450000,0,1,1,6/8/2017,美妝保健,767,簽帳金融卡,信用卡,0,1,0, , 
303,10,女,45,1,屏東縣,恆春鎮,碩士以上,450000,0,1,1,6/8/2017,美妝保健,1082,簽帳金融卡,信用卡,0,1,0, , 
301,10,男,37,0,無資料,無資料,其他,563000,0,1, ,6/8/2017,電器用品,3506, ,貨到付款, ,1,0, , 
301,10,男,37,0,無資料,無資料,其他,563000,0,1, ,6/8/2017,美妝保健,590,簽帳金融卡,信用卡,0,2,0, , 
301,10,男,37,0,無資料,無資料,其他,563000,0,1, ,6/8/2017,美妝保健,1818,簽帳金融卡,信用卡,0,1,1,0, 
82,154,男,38,0,新竹縣,新豐鄉,其他,500000,1,1, ,6/8/2017,食品飲料,820,玉璽卡,信用卡,1,3,1,0, 
301,10,男,37,0,無資料,無資料,其他,563000,0,1, ,6/8/2017,美妝保健,3975, ,貨到付款, ,1,0, , 
565,80,女,34,1,新北市,板橋區,大學,340000,0,1,0,6/8/2017,服飾用品,1402,玉璽卡,信用卡,1,1,0, , 
565,80,女,34,1,新北市,板橋區,大學,340000,0,1,0,6/8/2017,服飾用品,2405,玉璽卡,信用卡,0,1,1,0, 
565,80,女,34,1,新北市,板橋區,大學,340000,0,1,0,6/8/2017,服飾用品,1579,汽車卡,信用卡,0,1,0, , 
559,8,女,50,1,南投縣,草屯鎮,專科,370000,0,1,0,6/8/2017,美妝保健,1170, ,貨到付款, ,1,1,0, 
559,8,女,50,1,南投縣,草屯鎮,專科,370000,0,1,0,6/8/2017,美妝保健,1898,簽帳金融卡,信用卡,0,2,0, , 
559,8,女,50,1,南投縣,草屯鎮,專科,370000,0,1,0,6/8/2017,美妝保健,2812,簽帳金融卡,信用卡,0,2,0, , 
531,8,男,50,1,基隆市,安樂區,其他,300000,1,1,0,6/8/2017,食品飲料,4785,小資卡,信用卡,0,1,1,0, 
82,154,男,38,0,新竹縣,新豐鄉,其他,500000,1,1, ,6/8/2017,電器用品,3709,汽車卡,信用卡,0,1,0, , 
250,67,男,31,1,新北市,土城區,其他,630597,1,1,0,6/8/2017,食品飲料,2670,玉璽卡,信用卡,0,1,0, , 
250,67,男,31,1,新北市,土城區,其他,630597,1,1,0,6/8/2017,食品飲料,3032,玉璽卡,信用卡,0,1,1,0, 
250,67,男,31,1,新北市,土城區,其他,630597,1,1,0,6/8/2017,食品飲料,944, ,ATM轉帳, ,2,1,0, 
250,67,男,31,1,新北市,土城區,其他,630597,1,1,0,6/8/2017,食品飲料,7801, ,ATM轉帳, ,2,1,0, 
250,67,男,31,1,新北市,土城區,其他,630597,1,1,0,6/8/2017,食品飲料,1385, ,ATM轉帳, ,3,0, , 
250,67,男,31,1,新北市,土城區,其他,630597,1,1,0,6/8/2017,服飾用品,1183, ,ATM轉帳, ,1,0, , 
968,166,男,41,0,無資料,無資料,其他,521205,1,1, ,6/8/2017,生活百貨,2309,汽車卡,信用卡,0,4,0, , 
968,166,男,41,0,無資料,無資料,其他,521205,1,1, ,6/8/2017,電器用品,4098,商務卡,信用卡,0,1,1,0, 
968,166,男,41,0,無資料,無資料,其他,521205,1,1, ,6/8/2017,電器用品,4121,商務卡,信用卡,0,3,1,0, 
968,166,男,41,0,無資料,無資料,其他,521205,1,1, ,6/8/2017,生活百貨,1392, ,貨到付款, ,1,0, , 
432,59,女,46,1,台北市,大安區,其他,340000,0,1,0,6/8/2017,服飾用品,2326, ,貨到付款, ,1,1,1,9
432,59,女,46,1,台北市,大安區,其他,340000,0,1,0,6/8/2017,服飾用品,2243,小資卡,信用卡,0,1,1,0, 
905,40,女,39,0,台北市,大安區,碩士以上,920000,0,1, ,6/8/2017,服飾用品,1801,簽帳金融卡,信用卡,1,3,0, , 
425,68,女,30,0,桃園縣,平鎮市,其他,521912,1,1, ,6/8/2017,美妝保健,996,小資卡,信用卡,0,2,0, , 
425,68,女,30,0,桃園縣,平鎮市,其他,521912,1,1, ,6/8/2017,美妝保健,1635,小資卡,信用卡,0,3,1,1,16
425,68,女,30,0,桃園縣,平鎮市,其他,521912,1,1, ,6/8/2017,美妝保健,1297,小資卡,信用卡,1,1,0, , 
425,68,女,30,0,桃園縣,平鎮市,其他,521912,1,1, ,6/8/2017,美妝保健,1363, ,貨到付款, ,1,1,1,10
425,68,女,30,0,桃園縣,平鎮市,其他,521912,1,1, ,6/8/2017,服飾用品,1121,小資卡,信用卡,1,2,0, , 
401,216,男,37,1,新北市,林口區,大學,600000,0,1,1,6/8/2017,生活百貨,1111,簽帳金融卡,信用卡,1,1,0, , 
401,216,男,37,1,新北市,林口區,大學,600000,0,1,1,6/8/2017,電器用品,4363,簽帳金融卡,信用卡,0,1,0, , 
401,216,男,37,1,新北市,林口區,大學,600000,0,1,1,6/8/2017,電器用品,7590,簽帳金融卡,信用卡,0,1,1,0, 
401,216,男,37,1,新北市,林口區,大學,600000,0,1,1,6/8/2017,生活百貨,1558, ,貨到付款, ,1,0, , 
841,11,男,32,0,新北市,新店區,大學,540000,1,1, ,6/8/2017,美妝保健,1489, ,ATM轉帳, ,1,0, , 
388,113,男,49,1,台北市,南港區,其他,630531,1,1,1,6/9/2017,電器用品,4555, ,ATM轉帳, ,2,0, , 
48,25,女,33,1,高雄市,苓雅區,其他,601200,0,1,2,6/9/2017,美妝保健,2369, ,貨到付款, ,2,0, , 
388,113,男,49,1,台北市,南港區,其他,630531,1,1,1,6/9/2017,電器用品,6821,商務卡,信用卡,0,1,1,0, 
388,113,男,49,1,台北市,南港區,其他,630531,1,1,1,6/9/2017,食品飲料,2136,玉璽卡,信用卡,1,2,1,0, 
388,113,男,49,1,台北市,南港區,其他,630531,1,1,1,6/9/2017,電器用品,5311,商務卡,信用卡,0,1,0, , 
388,113,男,49,1,台北市,南港區,其他,630531,1,1,1,6/9/2017,食品飲料,948, ,ATM轉帳, ,1,0, , 
388,113,男,49,1,台北市,南港區,其他,630531,1,1,1,6/9/2017,電器用品,4129, ,ATM轉帳, ,1,0, , 
48,25,女,33,1,高雄市,苓雅區,其他,601200,0,1,2,6/9/2017,美妝保健,3423,簽帳金融卡,信用卡,0,2,0, , 
750,23,女,28,0,新北市,新店區,大學,490000,0,0, ,6/9/2017,服飾用品,1090, ,ATM轉帳, ,3,1,1,8
374,77,女,43,0,台南市,安平區,大學,350000,1,1, ,6/9/2017,美妝保健,554,商務卡,信用卡,0,2,1,1,12
747,83,男,48,1,新北市,中和區,高中(職),460000,1,1,2,6/9/2017,服飾用品,2183, ,貨到付款, ,2,1,0, 
739,27,男,30,0,新北市,三重區,其他,680000,1,1, ,6/9/2017,電器用品,6173, ,貨到付款, ,2,0, , 
739,27,男,30,0,新北市,三重區,其他,680000,1,1, ,6/9/2017,美妝保健,1337,玉璽卡,信用卡,1,1,0, , 
355,59,男,40,1,彰化縣,芳苑鄉,碩士以上,383898,1,1,3,6/9/2017,服飾用品,1158, ,貨到付款, ,1,1,0, 
355,59,男,40,1,彰化縣,芳苑鄉,碩士以上,383898,1,1,3,6/9/2017,服飾用品,1046, ,ATM轉帳, ,2,0, , 
696,55,女,45,1,新北市,中和區,大學,340000,0,1,0,6/9/2017,美妝保健,1392,玉璽卡,信用卡,0,1,0, , 
696,55,女,45,1,新北市,中和區,大學,340000,0,1,0,6/9/2017,服飾用品,2762,簽帳金融卡,信用卡,0,2,1,0, 
696,55,女,45,1,新北市,中和區,大學,340000,0,1,0,6/9/2017,服飾用品,2530,商務卡,信用卡,0,1,0, , 
693,107,女,37,1,花蓮縣,花蓮市,其他,300000,0,1,2,6/9/2017,食品飲料,1173,小資卡,信用卡,1,1,0, , 
693,107,女,37,1,花蓮縣,花蓮市,其他,300000,0,1,2,6/9/2017,電器用品,3384,簽帳金融卡,信用卡,0,2,1,0, 
693,107,女,37,1,花蓮縣,花蓮市,其他,300000,0,1,2,6/9/2017,美妝保健,1222,簽帳金融卡,信用卡,0,1,1,1,7
693,107,女,37,1,花蓮縣,花蓮市,其他,300000,0,1,2,6/9/2017,美妝保健,2315, ,貨到付款, ,1,0, , 
687,21,女,43,0,台北市,文山區,碩士以上,490000,0,0, ,6/9/2017,美妝保健,1817,玉璽卡,信用卡,0,1,1,0, 
160,24,女,42,1,桃園縣,觀音鄉,專科,240000,0,1,3,6/9/2017,美妝保健,1938,玉璽卡,信用卡,0,2,1,1,12
307,225,男,30,1,台中市,北屯區,大學,552711,0,0,1,6/9/2017,生活百貨,1047,簽帳金融卡,信用卡,0,4,1,0, 
307,225,男,30,1,台中市,北屯區,大學,552711,0,0,1,6/9/2017,生活百貨,1125,簽帳金融卡,信用卡,1,1,0, , 
307,225,男,30,1,台中市,北屯區,大學,552711,0,0,1,6/9/2017,電器用品,4748, ,貨到付款, ,1,1,0, 
307,225,男,30,1,台中市,北屯區,大學,552711,0,0,1,6/9/2017,食品飲料,926, ,ATM轉帳, ,3,1,0, 
293,151,女,31,1,新北市,新莊區,大學,628675,1,1,1,6/9/2017,生活百貨,2358,小資卡,信用卡,1,3,0, , 
78,22,男,31,0,新北市,淡水區,碩士以上,340000,1,1, ,6/9/2017,電器用品,6709,玉璽卡,信用卡,1,2,1,0, 
265,15,男,38,1,新北市,中和區,高中(職),300000,0,1,2,6/9/2017,美妝保健,1454,玉璽卡,信用卡,0,1,0, , 
265,15,男,38,1,新北市,中和區,高中(職),300000,0,1,2,6/9/2017,美妝保健,2449, ,貨到付款, ,2,0, , 
265,15,男,38,1,新北市,中和區,高中(職),300000,0,1,2,6/9/2017,美妝保健,1145,玉璽卡,信用卡,0,1,0, , 
131,33,男,51,0,新北市,蘆洲區,大學,400000,0,1, ,6/9/2017,美妝保健,922, ,ATM轉帳, ,2,0, , 
131,33,男,51,0,新北市,蘆洲區,大學,400000,0,1, ,6/9/2017,美妝保健,3611, ,ATM轉帳, ,1,0, , 
464,269,男,36,1,新北市,板橋區,其他,500000,1,1,0,6/9/2017,電器用品,5543, ,ATM轉帳, ,1,1,0, 
464,269,男,36,1,新北市,板橋區,其他,500000,1,1,0,6/9/2017,食品飲料,3848, ,貨到付款, ,2,0, , 
464,269,男,36,1,新北市,板橋區,其他,500000,1,1,0,6/9/2017,電器用品,4030,玉璽卡,信用卡,0,5,1,0, 
240,10,男,34,1,台北市,士林區,其他,655000,0,1,1,6/9/2017,電器用品,4409, ,ATM轉帳, ,1,0, , 
240,10,男,34,1,台北市,士林區,其他,655000,0,1,1,6/9/2017,電器用品,5071,簽帳金融卡,信用卡,0,2,0, , 
240,10,男,34,1,台北市,士林區,其他,655000,0,1,1,6/9/2017,美妝保健,2485,簽帳金融卡,信用卡,0,1,1,0, 
982,33,男,28,1,台中市,西區,高中(職),360000,1,1,0,6/9/2017,美妝保健,983,汽車卡,信用卡,0,1,1,0, 
439,105,女,35,0,彰化縣,彰化市,大學,360000,0,1, ,6/9/2017,電器用品,4994,簽帳金融卡,信用卡,1,1,1,0, 
439,105,女,35,0,彰化縣,彰化市,大學,360000,0,1, ,6/9/2017,美妝保健,1193, ,貨到付款, ,2,0, , 
109,48,男,29,1,新竹縣,竹東鎮,其他,593750,0,1,2,6/9/2017,服飾用品,4134, ,貨到付款, ,3,0, , 
109,48,男,29,1,新竹縣,竹東鎮,其他,593750,0,1,2,6/9/2017,教育娛樂,1286,簽帳金融卡,信用卡,0,2,1,0, 
109,48,男,29,1,新竹縣,竹東鎮,其他,593750,0,1,2,6/9/2017,服飾用品,1071, ,貨到付款, ,1,0, , 
853,127,男,33,1,台北市,文山區,碩士以上,740000,0,1,2,6/9/2017,電器用品,4094,簽帳金融卡,信用卡,0,7,0, , 
53,5,女,50,1,高雄市,前鎮區,大學,480000,0,1,1,6/9/2017,美妝保健,1028,簽帳金融卡,信用卡,0,2,1,0, 
109,48,男,29,1,新竹縣,竹東鎮,其他,593750,0,1,2,6/9/2017,服飾用品,3495,簽帳金融卡,信用卡,0,1,0, , 
205,33,男,38,1,台中市,大肚區,其他,537273,1,1,1,6/10/2017,美妝保健,1337,簽帳金融卡,信用卡,0,1,1,0, 
824,8,男,50,1,屏東縣,屏東市,其他,592500,1,1,2,6/10/2017,食品飲料,1804, ,貨到付款, ,1,1,1,10
824,8,男,50,1,屏東縣,屏東市,其他,592500,1,1,2,6/10/2017,生活百貨,1775, ,ATM轉帳, ,2,0, , 
824,8,男,50,1,屏東縣,屏東市,其他,592500,1,1,2,6/10/2017,食品飲料,783,玉璽卡,信用卡,0,3,1,0, 
388,113,男,49,1,台北市,南港區,其他,630531,1,1,1,6/10/2017,食品飲料,1171, ,ATM轉帳, ,1,0, , 
195,5,女,50,0,台南市,中西區,高中(職),264000,0,1, ,6/10/2017,美妝保健,1751,簽帳金融卡,信用卡,0,1,0, , 
784,34,男,42,1,新北市,永和區,大學,450000,0,0,1,6/10/2017,美妝保健,958,汽車卡,信用卡,0,3,0, , 
784,34,男,42,1,新北市,永和區,大學,450000,0,0,1,6/10/2017,電器用品,4051, ,ATM轉帳, ,1,1,0, 
784,34,男,42,1,新北市,永和區,大學,450000,0,0,1,6/10/2017,美妝保健,2195, ,ATM轉帳, ,5,0, , 
783,100,女,31,1,彰化縣,秀水鄉,其他,391500,1,1,2,6/10/2017,教育娛樂,3196, ,貨到付款, ,1,0, , 
189,19,女,43,0,新北市,淡水區,大學,860000,0,1, ,6/10/2017,美妝保健,3565,商務卡,信用卡,0,1,1,0, 
772,67,男,41,1,無資料,無資料,碩士以上,2520000,0,1,0,6/10/2017,服飾用品,1030,玉璽卡,信用卡,0,2,0, , 
374,77,女,43,0,台南市,安平區,大學,350000,1,1, ,6/10/2017,服飾用品,766,玉璽卡,信用卡,0,2,0, , 
186,64,男,39,1,台中市,龍井區,其他,544688,0,0,0,6/10/2017,服飾用品,866,簽帳金融卡,信用卡,1,1,1,0, 
739,27,男,30,0,新北市,三重區,其他,680000,1,1, ,6/10/2017,美妝保健,1876, ,貨到付款, ,2,0, , 
739,27,男,30,0,新北市,三重區,其他,680000,1,1, ,6/10/2017,美妝保健,1942, ,ATM轉帳, ,4,1,0, 
93,58,女,32,1,台北市,信義區,大學,500000,0,1,2,6/10/2017,服飾用品,1876,玉璽卡,信用卡,0,1,1,1,9
186,64,男,39,1,台中市,龍井區,其他,544688,0,0,0,6/10/2017,服飾用品,561, ,ATM轉帳, ,1,0, , 
728,59,男,34,1,無資料,無資料,大學,522542,1,1,0,6/10/2017,食品飲料,4203,小資卡,信用卡,1,1,1,0, 
186,64,男,39,1,台中市,龍井區,其他,544688,0,0,0,6/10/2017,服飾用品,1625,簽帳金融卡,信用卡,0,1,0, , 
721,15,男,40,1,彰化縣,員林鎮,大學,320000,1,1,1,6/10/2017,美妝保健,2428,玉璽卡,信用卡,0,1,0, , 
709,45,女,41,0,台中市,大雅區,其他,300000,0,1, ,6/10/2017,服飾用品,2882,簽帳金融卡,信用卡,0,1,1,1,11
347,71,女,41,1,台南市,永康區,大學,850000,1,1,1,6/10/2017,美妝保健,2321,簽帳金融卡,信用卡,0,2,1,1,8
347,71,女,41,1,台南市,永康區,大學,850000,1,1,1,6/10/2017,食品飲料,1382,簽帳金融卡,信用卡,1,1,1,1,6
345,45,女,41,1,新北市,三重區,高中(職),700000,1,1,1,6/10/2017,服飾用品,2120,簽帳金融卡,信用卡,0,1,1,0, 
345,45,女,41,1,新北市,三重區,高中(職),700000,1,1,1,6/10/2017,服飾用品,1370,簽帳金融卡,信用卡,0,2,0, , 
659,60,男,39,0,新北市,新莊區,大學,700000,1,0, ,6/10/2017,食品飲料,2274, ,ATM轉帳, ,2,1,0, 
657,7,女,50,1,宜蘭縣,宜蘭市,大學,350000,0,1,2,6/10/2017,生活百貨,875,玉璽卡,信用卡,0,3,0, , 
657,7,女,50,1,宜蘭縣,宜蘭市,大學,350000,0,1,2,6/10/2017,教育娛樂,1124,簽帳金融卡,信用卡,1,1,0, , 
657,7,女,50,1,宜蘭縣,宜蘭市,大學,350000,0,1,2,6/10/2017,食品飲料,2565, ,貨到付款, ,1,0, , 
8,20,女,42,1,無資料,無資料,大學,390000,1,1,0,6/10/2017,電器用品,3860,簽帳金融卡,信用卡,1,1,0, , 
628,3,男,50,0,屏東縣,屏東市,其他,496667,1,1, ,6/10/2017,生活百貨,1235,小資卡,信用卡,1,1,1,0, 
628,3,男,50,0,屏東縣,屏東市,其他,496667,1,1, ,6/10/2017,生活百貨,1356,小資卡,信用卡,0,2,0, , 
628,3,男,50,0,屏東縣,屏東市,其他,496667,1,1, ,6/10/2017,生活百貨,795,小資卡,信用卡,0,3,0, , 
626,143,男,41,1,新北市,蘆洲區,大學,730000,0,0,0,6/10/2017,電器用品,4687,小資卡,信用卡,0,1,0, , 
150,76,女,22,0,台北市,內湖區,大學,550000,1,1, ,6/10/2017,服飾用品,583,玉璽卡,信用卡,0,2,1,1,22
9,12,女,41,1,台中市,太平區,高中(職),440000,0,1,2,6/10/2017,美妝保健,743,簽帳金融卡,信用卡,0,1,1,0, 
138,120,男,44,1,花蓮縣,吉安鄉,高中(職),554667,0,1,1,6/10/2017,電器用品,6899, ,貨到付款, ,1,1,0, 
138,120,男,44,1,花蓮縣,吉安鄉,高中(職),554667,0,1,1,6/10/2017,電器用品,4616, ,ATM轉帳, ,1,0, , 
493,81,男,32,1,彰化縣,社頭鄉,高中(職),250000,1,1,1,6/10/2017,服飾用品,1381,玉璽卡,信用卡,0,2,0, , 
493,81,男,32,1,彰化縣,社頭鄉,高中(職),250000,1,1,1,6/10/2017,服飾用品,832, ,ATM轉帳, ,1,1,1,12
493,81,男,32,1,彰化縣,社頭鄉,高中(職),250000,1,1,1,6/10/2017,服飾用品,2959,汽車卡,信用卡,0,1,0, , 
270,77,女,41,0,台中市,清水區,其他,300000,1,1, ,6/10/2017,美妝保健,1297,汽車卡,信用卡,0,2,1,0, 
270,77,女,41,0,台中市,清水區,其他,300000,1,1, ,6/10/2017,美妝保健,2257,玉璽卡,信用卡,0,2,0, , 
8,20,女,42,1,無資料,無資料,大學,390000,1,1,0,6/10/2017,美妝保健,3927,簽帳金融卡,信用卡,0,1,0, , 
464,269,男,36,1,新北市,板橋區,其他,500000,1,1,0,6/10/2017,電器用品,4944,簽帳金融卡,信用卡,0,1,0, , 
250,67,男,31,1,新北市,土城區,其他,630597,1,1,0,6/10/2017,食品飲料,1826, ,ATM轉帳, ,1,1,0, 
250,67,男,31,1,新北市,土城區,其他,630597,1,1,0,6/10/2017,服飾用品,1418, ,ATM轉帳, ,1,0, , 
243,9,男,52,0,新北市,中和區,碩士以上,150000,0,1, ,6/10/2017,電器用品,4480, ,貨到付款, ,2,1,0, 
975,42,男,35,1,高雄市,路竹區,其他,514762,1,1,0,6/10/2017,服飾用品,1352, ,貨到付款, ,1,1,0, 
975,42,男,35,1,高雄市,路竹區,其他,514762,1,1,0,6/10/2017,食品飲料,1079, ,貨到付款, ,1,1,1,10
975,42,男,35,1,高雄市,路竹區,其他,514762,1,1,0,6/10/2017,服飾用品,1640,簽帳金融卡,信用卡,0,3,0, , 
